family,n,seed,ell,P,W
B4_random,4,9,0.2,1.1249999999833333,0.14456395160275248
B4_random,4,9,0.3333,1.1249999999833333,0.24891966933216003
B4_random,4,10,0.002,0.0,0.0
B4_random,4,10,0.005,0.0,0.0
B4_random,4,10,0.01,0.0,0.0
B4_random,4,10,0.02,0.0,0.0
B4_random,4,10,0.05,0.20486352565659005,0.0016773638633850174
B4_random,4,10,0.1,0.7104706525099798,0.02538466168782655
B4_random,4,10,0.2,1.124902117521137,0.12382716671092805
B4_random,4,10,0.3333,1.1249999999942306,0.24268717266795256
B4_random,4,11,0.002,0.0,0.0
B4_random,4,11,0.005,0.0,0.0
B4_random,4,11,0.01,0.0,0.0
B4_random,4,11,0.02,0.0,0.0
B4_random,4,11,0.05,0.41813826575962465,0.007578087668732136
B4_random,4,11,0.1,0.8493720911721752,0.04009263661311924
B4_random,4,11,0.2,1.1249999999390807,0.14179865705528083
B4_random,4,11,0.3333,1.1249999999390807,0.248486785793661
B4_random,4,12,0.002,0.0,0.0
B4_random,4,12,0.005,0.0,0.0
B4_random,4,12,0.01,0.0,0.0
B4_random,4,12,0.02,0.0,0.0
B4_random,4,12,0.05,0.1810843280068338,0.0012998370854006014
B4_random,4,12,0.1,0.6944184403682083,0.02401057236249471
B4_random,4,12,0.2,1.1244996529451776,0.10247736926646678
B4_random,4,12,0.3333,1.1249999999992184,0.24185457735102456
B4_random,4,13,0.002,0.0,0.0
B4_random,4,13,0.005,0.0,0.0
B4_random,4,13,0.01,0.0,0.0
B4_random,4,13,0.02,0.0,0.0
B4_random,4,13,0.05,0.18354636951382872,0.0013369471446006698
B4_random,4,13,0.1,0.6960807816156033,0.024152070834200845
B4_random,4,13,0.2,1.1245561087408533,0.12185601530987322
B4_random,4,13,0.3333,1.1249999999838716,0.24194311525343706
B4_random,4,14,0.002,0.0,0.0
B4_random,4,14,0.005,0.0,0.0
B4_random,4,14,0.01,0.0,0.0
B4_random,4,14,0.02,0.0,0.0
B4_random,4,14,0.05,0.5120262041504149,0.005361997336025381
B4_random,4,14,0.1,0.9069225951691355,0.048147201931258626
B4_random,4,14,0.2,1.1249999999999842,0.15281686589178808
B4_random,4,14,0.3333,1.1249999999999842,0.2497606093218286
B4_random,4,15,0.002,0.0,0.0
B4_random,4,15,0.005,0.0,0.0
B4_random,4,15,0.01,0.0,0.0
B4_random,4,15,0.02,0.0,0.0
B4_random,4,15,0.05,0.29541164190656377,0.0035673979608115674
B4_random,4,15,0.1,0.7738022935415587,0.031143888249647814
B4_random,4,15,0.2,1.1249999999465734,0.13273992907256957
B4_random,4,15,0.3333,1.1249999999465734,0.24551669986204952
B4_random,4,16,0.002,0.0,0.0
B4_random,4,16,0.005,0.0,0.0
B4_random,4,16,0.01,0.0,0.0
B4_random,4,16,0.02,0.0,0.0
B4_random,4,16,0.05,0.3285279901795266,0.00451196182897029
B4_random,4,16,0.1,0.7922279510441451,0.03335609573698095
B4_random,4,16,0.2,1.1249999999925462,0.13574069496956676
B4_random,4,16,0.3333,1.1249999999925462,0.24646247399194768
B4_random,4,17,0.002,0.0,0.0
B4_random,4,17,0.005,0.0,0.0
B4_random,4,17,0.01,0.0,0.0
B4_random,4,17,0.02,0.0,0.0
B4_random,4,17,0.05,0.22100416055369454,0.0019635591465718694
B4_random,4,17,0.1,0.7213211909416029,0.02634673595471948
B4_random,4,17,0.2,1.1249981839424277,0.1253389024187186
B4_random,4,17,0.3333,1.1249999998750078,0.24323520534163073
B4_random,4,18,0.002,0.0,0.0
B4_random,4,18,0.005,0.0,0.0
B4_random,4,18,0.01,0.0,0.0
B4_random,4,18,0.02,0.0,0.0
B4_random,4,18,0.05,0.0,0.0
B4_random,4,18,0.1,0.9169651553443153,0.04971850112819423
B4_random,4,18,0.2,1.124999999989226,0.15692780716974236
B4_random,4,18,0.3333,1.124999999989226,0.24987860014866145
B4_random,4,19,0.002,0.0,0.0
B4_random,4,19,0.005,0.0,0.0
B4_random,4,19,0.01,0.0,0.0
B4_random,4,19,0.02,0.0,0.0
B4_random,4,19,0.05,0.5135248272268381,0.00740562611857265
B4_random,4,19,0.1,0.8999460221057467,0.04843639586841214
B4_random,4,19,0.2,1.124999999991405,0.15437942229815504
B4_random,4,19,0.3333,1.124999999991405,0.24987261722551724
B4_random,4,20,0.002,0.0,0.0
B4_random,4,20,0.005,0.0,0.0
B4_random,4,20,0.01,0.0,0.0
B4_random,4,20,0.02,0.0,0.0
B4_random,4,20,0.05,0.0,0.0
B4_random,4,20,0.1,0.902466506603055,0.04461747535032223
B4_random,4,20,0.2,1.1249999999646356,0.13927256666315224
B4_random,4,20,0.3333,1.1249999999646356,0.24989695464479933
B4_random,4,21,0.002,0.0,0.0
B4_random,4,21,0.005,0.0,0.0
B4_random,4,21,0.01,0.0,0.0
B4_random,4,21,0.02,0.0,0.0
B4_random,4,21,0.05,0.11401354996105184,0.0005044783225246763
B4_random,4,21,0.1,0.6486574060775051,0.020394853895211645
B4_random,4,21,0.2,1.1217987250895867,0.09651543633574378
B4_random,4,21,0.3333,1.1249999999823892,0.23555677087264254
B4_random,4,22,0.002,0.0,0.0
B4_random,4,22,0.005,0.0,0.0
B4_random,4,22,0.01,0.0,0.0
B4_random,4,22,0.02,0.0,0.0
B4_random,4,22,0.05,0.0,0.0
B4_random,4,22,0.1,0.7385911890292344,0.02769732659503643
B4_random,4,22,0.2,1.1249999998091293,0.12761789712990457
B4_random,4,22,0.3333,1.1249999998091293,0.24390042815062507
B4_random,4,23,0.002,0.0,0.0
B4_random,4,23,0.005,0.0,0.0
B4_random,4,23,0.01,0.0,0.0
B4_random,4,23,0.02,0.0,0.0
B4_random,4,23,0.05,0.153772127999998,0.0002107191271232267
B4_random,4,23,0.1,0.9021154306165114,0.04741663544369268
B4_random,4,23,0.2,1.1249999999845888,0.15415505394011098
B4_random,4,23,0.3333,1.1249999999845888,0.24969182579959878
B4_random,4,24,0.002,0.0,0.0
B4_random,4,24,0.005,0.0,0.0
B4_random,4,24,0.01,0.0,0.0
B4_random,4,24,0.02,0.0,0.0
B4_random,4,24,0.05,0.4090790544545434,0.007225027279525384
B4_random,4,24,0.1,0.8436705245108004,0.039370060124615344
B4_random,4,24,0.2,1.12499999999954,0.138638112422035
B4_random,4,24,0.3333,1.12499999999954,0.24831420820952277
B5_shuffled,4,1,0.002,0.0,0.0
B5_shuffled,4,1,0.005,0.0,0.0
B5_shuffled,4,1,0.01,0.0,0.0
B5_shuffled,4,1,0.02,0.08303357986111096,0.00031975999702610336
B5_shuffled,4,1,0.05,0.3796181644986113,0.007375873991319226
B5_shuffled,4,1,0.1,0.7701193413111108,0.036668388568572685
B5_shuffled,4,1,0.2,1.1247492693111112,0.13658318884841725
B5_shuffled,4,1,0.3333,1.1249999998611113,0.2487163302509189
B5_shuffled,4,2,0.002,0.0,0.0
B5_shuffled,4,2,0.005,0.0,0.0
B5_shuffled,4,2,0.01,0.0,0.0
B5_shuffled,4,2,0.02,0.09989006115494008,0.00038530131602476647
B5_shuffled,4,2,0.05,0.4469537012924396,0.008766125452232654
B5_shuffled,4,2,0.1,0.8673177716049394,0.042449922576524246
B5_shuffled,4,2,0.2,1.124999999992438,0.1479599611430374
B5_shuffled,4,2,0.3333,1.124999999992438,0.24898052991148684
B5_shuffled,4,3,0.002,0.0,0.0
B5_shuffled,4,3,0.005,0.0,0.0
B5_shuffled,4,3,0.01,0.0,0.0
B5_shuffled,4,3,0.02,0.09988449280725271,0.00038530118256238644
B5_shuffled,4,3,0.05,0.4469491726197526,0.008766124735882841
B5_shuffled,4,3,0.1,0.867314979807253,0.04244992195725583
B5_shuffled,4,3,0.2,1.124999999969753,0.14031447120662244
B5_shuffled,4,3,0.3333,1.124999999969753,0.24898052975624657
B5_shuffled,4,4,0.002,0.0,0.0
B5_shuffled,4,4,0.005,0.0,0.0
B5_shuffled,4,4,0.01,0.0,0.0
B5_shuffled,4,4,0.02,0.09636625617530953,0.00037150618257630885
B5_shuffled,4,4,0.05,0.4334381713628095,0.008481084074633216
B5_shuffled,4,4,0.1,0.8497567475253088,0.04132576779878988
B5_shuffled,4,4,0.2,1.1249999999253086,0.1460291215669567
B5_shuffled,4,4,0.3333,1.1249999999253086,0.2489410248389003
B5_shuffled,4,5,0.002,0.0,0.0
B5_shuffled,4,5,0.005,0.0,0.0
B5_shuffled,4,5,0.01,0.0,0.0
B5_shuffled,4,5,0.02,0.08302779916665792,0.0003197599284379127
B5_shuffled,4,5,0.05,0.37963851383194536,0.007375874031412599
B5_shuffled,4,5,0.1,0.770133382394446,0.03666838847794285
B5_shuffled,4,5,0.2,1.1247496423944447,0.13658318875237063
B5_shuffled,4,5,0.3333,1.1249999999319449,0.24871633029213025
B5_shuffled,4,6,0.002,0.0,0.0
B5_shuffled,4,6,0.005,0.0,0.0
B5_shuffled,4,6,0.01,0.0,0.0
B5_shuffled,4,6,0.02,0.09985426437021619,0.00038530166788358633
B5_shuffled,4,6,0.05,0.4469394682702156,0.00876612393405296
B5_shuffled,4,6,0.1,0.8673089973327159,0.04244992131357539
B5_shuffled,4,6,0.2,1.124999999870216,0.14031447125642504
B5_shuffled,4,6,0.3333,1.124999999870216,0.24898053017242583
B5_shuffled,4,7,0.002,0.0,0.0
B5_shuffled,4,7,0.005,0.0,0.0
B5_shuffled,4,7,0.01,0.0,0.0
B5_shuffled,4,7,0.02,0.09632481991111033,0.00037150616783931945
B5_shuffled,4,7,0.05,0.4334041957986108,0.008481083868270067
B5_shuffled,4,7,0.1,0.8497353130611112,0.041325767700232774
B5_shuffled,4,7,0.2,1.1249999998611113,0.14526424884274847
B5_shuffled,4,7,0.3333,1.1249999998611113,0.24894102484166158
B5_shuffled,4,8,0.002,0.0,0.0
B5_shuffled,4,8,0.005,0.0,0.0
B5_shuffled,4,8,0.01,0.0,0.0
B5_shuffled,4,8,0.02,0.09632481991111033,0.00037150645522998627
B5_shuffled,4,8,0.05,0.4334041957986108,0.008481083868270067
B5_shuffled,4,8,0.1,0.8497353130611112,0.04132576770778207
B5_shuffled,4,8,0.2,1.1249999998611113,0.14031447124887353
B5_shuffled,4,8,0.3333,1.1249999998611113,0.24894102484166158
B5_shuffled,4,9,0.002,0.0,0.0
B5_shuffled,4,9,0.005,0.0,0.0
B5_shuffled,4,9,0.01,0.0,0.0
B5_shuffled,4,9,0.02,0.08302716392531061,0.000319760057148899
B5_shuffled,4,9,0.05,0.3796127379628098,0.00737587395535555
B5_shuffled,4,9,0.1,0.7701155969753095,0.03666838862307353
B5_shuffled,4,9,0.2,1.124749169775309,0.1365831888257103
B5_shuffled,4,9,0.3333,1.1249999999253086,0.248716330265847
B5_shuffled,4,10,0.002,0.0,0.0
B5_shuffled,4,10,0.005,0.0,0.0
B5_shuffled,4,10,0.01,0.0,0.0
B5_shuffled,4,10,0.02,0.09634792869984578,0.00037150660668391206
B5_shuffled,4,10,0.05,0.43342314381234565,0.008481084493361692
B5_shuffled,4,10,0.1,0.8497472669998456,0.041325768352213195
B5_shuffled,4,10,0.2,1.1249999999998457,0.14526424884378497
B5_shuffled,4,10,0.3333,1.1249999999998457,0.2489410245203202
B5_shuffled,4,11,0.002,0.0,0.0
B5_shuffled,4,11,0.005,0.0,0.0
B5_shuffled,4,11,0.01,0.0,0.0
B5_shuffled,4,11,0.02,0.09985426437021619,0.00038530166788358633
B5_shuffled,4,11,0.05,0.4469394682702156,0.00876612393405296
B5_shuffled,4,11,0.1,0.8673089973327159,0.04244992131357539
B5_shuffled,4,11,0.2,1.124999999870216,0.14031447125642504
B5_shuffled,4,11,0.3333,1.124999999870216,0.24898053017242583
B5_shuffled,4,12,0.002,0.0,0.0
B5_shuffled,4,12,0.005,0.0,0.0
B5_shuffled,4,12,0.01,0.0,0.0
B5_shuffled,4,12,0.02,0.09986142377715998,0.00038530246398743584
B5_shuffled,4,12,0.05,0.4469828138271602,0.008766124087628918
B5_shuffled,4,12,0.1,0.8673034136271603,0.04244992137468559
B5_shuffled,4,12,0.2,1.1249999997771605,0.14795996173781079
B5_shuffled,4,12,0.3333,1.1249999997771605,0.24898053148204202
B5_shuffled,4,13,0.002,0.0,0.0
B5_shuffled,4,13,0.005,0.0,0.0
B5_shuffled,4,13,0.01,0.0,0.0
B5_shuffled,4,13,0.02,0.09631446071465682,0.0003715062216360643
B5_shuffled,4,13,0.05,0.4334486252146584,0.00848108385796309
B5_shuffled,4,13,0.1,0.8497633425771597,0.041325767657637735
B5_shuffled,4,13,0.2,1.1249999997771607,0.14602912196000895
B5_shuffled,4,13,0.3333,1.1249999997771607,0.2489410252474773
B5_shuffled,4,14,0.002,0.0,0.0
B5_shuffled,4,14,0.005,0.0,0.0
B5_shuffled,4,14,0.01,0.0,0.0
B5_shuffled,4,14,0.02,0.09635430349243765,0.00037150639492211646
B5_shuffled,4,14,0.05,0.4334283708049379,0.008481084507599601
B5_shuffled,4,14,0.1,0.8497505645924377,0.04132576813441419
B5_shuffled,4,14,0.2,1.124999999992438,0.14031447119455365
B5_shuffled,4,14,0.3333,1.124999999992438,0.24894102457359263
B5_shuffled,4,15,0.002,0.0,0.0
B5_shuffled,4,15,0.005,0.0,0.0
B5_shuffled,4,15,0.01,0.0,0.0
B5_shuffled,4,15,0.02,0.0830399957771604,0.00031975995451691275
B5_shuffled,4,15,0.05,0.3796235910146607,0.0073758740430050485
B5_shuffled,4,15,0.1,0.7701230856271606,0.0366683885268434
B5_shuffled,4,15,0.2,1.1247493688271606,0.13658318881097428
B5_shuffled,4,15,0.3333,1.1249999997771605,0.24871633024690343
B5_shuffled,4,16,0.002,0.0,0.0
B5_shuffled,4,16,0.005,0.0,0.0
B5_shuffled,4,16,0.01,0.0,0.0
B5_shuffled,4,16,0.02,0.09632003874999924,0.000371506324928661
B5_shuffled,4,16,0.05,0.43343234718749685,0.008481083842751813
B5_shuffled,4,16,0.1,0.8497328398000005,0.041325767666274826
B5_shuffled,4,16,0.2,1.1249999998000002,0.14526424882175182
B5_shuffled,4,16,0.3333,1.1249999998000002,0.2489410250088261
B5_shuffled,4,17,0.002,0.0,0.0
B5_shuffled,4,17,0.005,0.0,0.0
B5_shuffled,4,17,0.01,0.0,0.0
B5_shuffled,4,17,0.02,0.08302779916667101,0.0003197599284379127
B5_shuffled,4,17,0.05,0.3796385138319429,0.007375874031412599
B5_shuffled,4,17,0.1,0.7701333823944443,0.03666838847794285
B5_shuffled,4,17,0.2,1.1247496423944447,0.13658318875237063
B5_shuffled,4,17,0.3333,1.1249999999319447,0.24871633029213025
B5_shuffled,4,18,0.002,0.0,0.0
B5_shuffled,4,18,0.005,0.0,0.0
B5_shuffled,4,18,0.01,0.0,0.0
B5_shuffled,4,18,0.02,0.09633199163194234,0.0003715067229689284
B5_shuffled,4,18,0.05,0.43341007624444317,0.008481083973281511
B5_shuffled,4,18,0.1,0.8497390229319439,0.041325767829070714
B5_shuffled,4,18,0.2,1.1249999999319447,0.14602912149295388
B5_shuffled,4,18,0.3333,1.1249999999319447,0.24894102465563617
B5_shuffled,4,19,0.002,0.0,0.0
B5_shuffled,4,19,0.005,0.0,0.0
B5_shuffled,4,19,0.01,0.0,0.0
B5_shuffled,4,19,0.02,0.08302716392530986,0.000319760057148899
B5_shuffled,4,19,0.05,0.37961273796280903,0.00737587395535555
B5_shuffled,4,19,0.1,0.770115596975309,0.03666838862307353
B5_shuffled,4,19,0.2,1.1247491697753087,0.13658318882571024
B5_shuffled,4,19,0.3333,1.1249999999253086,0.248716330265847
B5_shuffled,4,20,0.002,0.0,0.0
B5_shuffled,4,20,0.005,0.0,0.0
B5_shuffled,4,20,0.01,0.0,0.0
B5_shuffled,4,20,0.02,0.09984790043194447,0.0003853012781501672
B5_shuffled,4,20,0.05,0.44694464393194466,0.008766124237279016
B5_shuffled,4,20,0.1,0.8673121879944443,0.042449921540907626
B5_shuffled,4,20,0.2,1.1249999999319444,0.14795996076791557
B5_shuffled,4,20,0.3333,1.1249999999319444,0.24898052982339428
B5_shuffled,4,21,0.002,0.0,0.0
B5_shuffled,4,21,0.005,0.0,0.0
B5_shuffled,4,21,0.01,0.0,0.0
B5_shuffled,4,21,0.02,0.09986142377715998,0.00038530246398743584
B5_shuffled,4,21,0.05,0.4469828138271602,0.008766124087628918
B5_shuffled,4,21,0.1,0.8673034136271603,0.04244992137468559
B5_shuffled,4,21,0.2,1.1249999997771605,0.14795996173781084
B5_shuffled,4,21,0.3333,1.1249999997771605,0.24898053148204202
B5_shuffled,4,22,0.002,0.0,0.0
B5_shuffled,4,22,0.005,0.0,0.0
B5_shuffled,4,22,0.01,0.0,0.0
B5_shuffled,4,22,0.02,0.09986142377716001,0.00038530246398738033
B5_shuffled,4,22,0.05,0.4469828138271605,0.008766124087629001
B5_shuffled,4,22,0.1,0.8673034136271608,0.042449921374685506
B5_shuffled,4,22,0.2,1.1249999997771607,0.1479599617378109
B5_shuffled,4,22,0.3333,1.1249999997771607,0.24898053148204202
B5_shuffled,4,23,0.002,0.0,0.0
B5_shuffled,4,23,0.005,0.0,0.0
B5_shuffled,4,23,0.01,0.0,0.0
B5_shuffled,4,23,0.02,0.09984790043194375,0.0003853012781501672
B5_shuffled,4,23,0.05,0.4469446439319451,0.008766124237279016
B5_shuffled,4,23,0.1,0.867312187994445,0.042449921540907626
B5_shuffled,4,23,0.2,1.1249999999319447,0.14795996076791557
B5_shuffled,4,23,0.3333,1.1249999999319447,0.24898052982339428
B5_shuffled,4,24,0.002,0.0,0.0
B5_shuffled,4,24,0.005,0.0,0.0
B5_shuffled,4,24,0.01,0.0,0.0
B5_shuffled,4,24,0.02,0.08302716392530916,0.0003197599267334983
B5_shuffled,4,24,0.05,0.37961273796280853,0.00737587395535555
B5_shuffled,4,24,0.1,0.7701155969753086,0.03666838847807019
B5_shuffled,4,24,0.2,1.1247491697753085,0.1365831887536227
B5_shuffled,4,24,0.3333,1.1249999999253086,0.24871633026584705
B6_center_anchored,4,1,0.002,0.0,0.0
B6_center_anchored,4,1,0.005,0.0,0.0
B6_center_anchored,4,1,0.01,0.0,0.0
B6_center_anchored,4,1,0.02,0.08300951999999827,0.00031976002780614854
B6_center_anchored,4,1,0.05,0.3796527581999985,0.007375873937522537
B6_center_anchored,4,1,0.1,0.7701052999499994,0.03666838852136811
B6_center_anchored,4,1,0.2,1.1247488959500003,0.1365831887571307
B6_center_anchored,4,1,0.3333,1.1250000000000002,0.24871633036316665
B6_center_anchored,4,2,0.002,0.0,0.0
B6_center_anchored,4,2,0.005,0.0,0.0
B6_center_anchored,4,2,0.01,0.0,0.0
B6_center_anchored,4,2,0.02,0.09989562948749828,0.00038530167852124375
B6_center_anchored,4,2,0.05,0.4469582299499984,0.00876612638634433
B6_center_anchored,4,2,0.1,0.8673205633874992,0.042449923398696576
B6_center_anchored,4,2,0.2,1.125,0.14031447118959472
B6_center_anchored,4,2,0.3333,1.125,0.2489805302891312
B6_center_anchored,4,3,0.002,0.0,0.0
B6_center_anchored,4,3,0.005,0.0,0.0
B6_center_anchored,4,3,0.01,0.0,0.0
B6_center_anchored,4,3,0.02,0.09634872555000151,0.000371506576466063
B6_center_anchored,4,3,0.05,0.43342379718750157,0.00848108452974733
B6_center_anchored,4,3,0.1,0.8497476792000008,0.041325768358362935
B6_center_anchored,4,3,0.2,1.125,0.1460291213502189
B6_center_anchored,4,3,0.3333,1.125,0.24894102452362293
B6_center_anchored,4,4,0.002,0.0,0.0
B6_center_anchored,4,4,0.005,0.0,0.0
B6_center_anchored,4,4,0.01,0.0,0.0
B6_center_anchored,4,4,0.02,0.09634872554999793,0.0003715065764660075
B6_center_anchored,4,4,0.05,0.4334237971874986,0.008481084529747274
B6_center_anchored,4,4,0.1,0.8497476791999994,0.04132576835836299
B6_center_anchored,4,4,0.2,1.125,0.14602912135021878
B6_center_anchored,4,4,0.3333,1.125,0.24894102452362293
B6_center_anchored,4,5,0.002,0.0,0.0
B6_center_anchored,4,5,0.005,0.0,0.0
B6_center_anchored,4,5,0.01,0.0,0.0
B6_center_anchored,4,5,0.02,0.08300952000000186,0.00031976002780614854
B6_center_anchored,4,5,0.05,0.3796527582000014,0.007375873937522592
B6_center_anchored,4,5,0.1,0.7701052999500009,0.03666838852136817
B6_center_anchored,4,5,0.2,1.1247488959500003,0.13658318875713066
B6_center_anchored,4,5,0.3333,1.125,0.24871633036316665
B6_center_anchored,4,6,0.002,0.0,0.0
B6_center_anchored,4,6,0.005,0.0,0.0
B6_center_anchored,4,6,0.01,0.0,0.0
B6_center_anchored,4,6,0.02,0.09634872554999933,0.0003715065764660075
B6_center_anchored,4,6,0.05,0.4334237971874996,0.00848108452974733
B6_center_anchored,4,6,0.1,0.8497476791999994,0.041325768358362935
B6_center_anchored,4,6,0.2,1.125,0.14602912135021878
B6_center_anchored,4,6,0.3333,1.125,0.248941024523623
B6_center_anchored,4,7,0.002,0.0,0.0
B6_center_anchored,4,7,0.005,0.0,0.0
B6_center_anchored,4,7,0.01,0.0,0.0
B6_center_anchored,4,7,0.02,0.09989562948749897,0.00038530167852124375
B6_center_anchored,4,7,0.05,0.446958229949999,0.00876612638634433
B6_center_anchored,4,7,0.1,0.8673205633874996,0.042449923398696576
B6_center_anchored,4,7,0.2,1.1249999999999998,0.14031447118959467
B6_center_anchored,4,7,0.3333,1.1249999999999998,0.24898053028913125
B6_center_anchored,4,8,0.002,0.0,0.0
B6_center_anchored,4,8,0.005,0.0,0.0
B6_center_anchored,4,8,0.01,0.0,0.0
B6_center_anchored,4,8,0.02,0.08300951999999827,0.00031976002780620405
B6_center_anchored,4,8,0.05,0.3796527581999985,0.007375873937522592
B6_center_anchored,4,8,0.1,0.7701052999499994,0.03666838852136811
B6_center_anchored,4,8,0.2,1.1247488959500003,0.1365831887571307
B6_center_anchored,4,8,0.3333,1.1250000000000002,0.24871633036316665
B6_center_anchored,4,9,0.002,0.0,0.0
B6_center_anchored,4,9,0.005,0.0,0.0
B6_center_anchored,4,9,0.01,0.0,0.0
B6_center_anchored,4,9,0.02,0.09989562948749897,0.00038530167852124375
B6_center_anchored,4,9,0.05,0.446958229949999,0.00876612638634433
B6_center_anchored,4,9,0.1,0.8673205633874996,0.042449923398696576
B6_center_anchored,4,9,0.2,1.1249999999999998,0.14031447118959467
B6_center_anchored,4,9,0.3333,1.1249999999999998,0.24898053028913125
B6_center_anchored,4,10,0.002,0.0,0.0
B6_center_anchored,4,10,0.005,0.0,0.0
B6_center_anchored,4,10,0.01,0.0,0.0
B6_center_anchored,4,10,0.02,0.09989562948749828,0.00038530167852124375
B6_center_anchored,4,10,0.05,0.4469582299499984,0.00876612638634433
B6_center_anchored,4,10,0.1,0.8673205633874992,0.042449923398696576
B6_center_anchored,4,10,0.2,1.125,0.1452642488478857
B6_center_anchored,4,10,0.3333,1.125,0.2489805302891312
B6_center_anchored,4,11,0.002,0.0,0.0
B6_center_anchored,4,11,0.005,0.0,0.0
B6_center_anchored,4,11,0.01,0.0,0.0
B6_center_anchored,4,11,0.02,0.09634872555000079,0.0003715065764660075
B6_center_anchored,4,11,0.05,0.4334237971875009,0.008481084529747385
B6_center_anchored,4,11,0.1,0.8497476792000005,0.04132576835836299
B6_center_anchored,4,11,0.2,1.125,0.14031447118959467
B6_center_anchored,4,11,0.3333,1.125,0.248941024523623
B6_center_anchored,4,12,0.002,0.0,0.0
B6_center_anchored,4,12,0.005,0.0,0.0
B6_center_anchored,4,12,0.01,0.0,0.0
B6_center_anchored,4,12,0.02,0.09989562948749897,0.00038530167852124375
B6_center_anchored,4,12,0.05,0.446958229949999,0.00876612638634433
B6_center_anchored,4,12,0.1,0.8673205633874996,0.042449923398696576
B6_center_anchored,4,12,0.2,1.1249999999999998,0.14031447118959467
B6_center_anchored,4,12,0.3333,1.1249999999999998,0.24898053028913125
B6_center_anchored,4,13,0.002,0.0,0.0
B6_center_anchored,4,13,0.005,0.0,0.0
B6_center_anchored,4,13,0.01,0.0,0.0
B6_center_anchored,4,13,0.02,0.09634872554999933,0.0003715065764661185
B6_center_anchored,4,13,0.05,0.4334237971874996,0.00848108452974733
B6_center_anchored,4,13,0.1,0.8497476791999994,0.041325768358362935
B6_center_anchored,4,13,0.2,1.125,0.14602912135021884
B6_center_anchored,4,13,0.3333,1.125,0.248941024523623
B6_center_anchored,4,14,0.002,0.0,0.0
B6_center_anchored,4,14,0.005,0.0,0.0
B6_center_anchored,4,14,0.01,0.0,0.0
B6_center_anchored,4,14,0.02,0.09634872555000151,0.000371506576466063
B6_center_anchored,4,14,0.05,0.43342379718750157,0.00848108452974733
B6_center_anchored,4,14,0.1,0.8497476792000008,0.041325768358362935
B6_center_anchored,4,14,0.2,1.125,0.1403144711895945
B6_center_anchored,4,14,0.3333,1.125,0.24894102452362293
B6_center_anchored,4,15,0.002,0.0,0.0
B6_center_anchored,4,15,0.005,0.0,0.0
B6_center_anchored,4,15,0.01,0.0,0.0
B6_center_anchored,4,15,0.02,0.09634872555000079,0.0003715065764660075
B6_center_anchored,4,15,0.05,0.4334237971875009,0.008481084529747385
B6_center_anchored,4,15,0.1,0.8497476792000005,0.04132576835836299
B6_center_anchored,4,15,0.2,1.125,0.14031447118959467
B6_center_anchored,4,15,0.3333,1.125,0.248941024523623
B6_center_anchored,4,16,0.002,0.0,0.0
B6_center_anchored,4,16,0.005,0.0,0.0
B6_center_anchored,4,16,0.01,0.0,0.0
B6_center_anchored,4,16,0.02,0.09634872554999796,0.0003715065764660075
B6_center_anchored,4,16,0.05,0.43342379718749874,0.008481084529747274
B6_center_anchored,4,16,0.1,0.8497476791999997,0.0413257683583631
B6_center_anchored,4,16,0.2,1.1250000000000002,0.1452642488478858
B6_center_anchored,4,16,0.3333,1.1250000000000002,0.248941024523623
B6_center_anchored,4,17,0.002,0.0,0.0
B6_center_anchored,4,17,0.005,0.0,0.0
B6_center_anchored,4,17,0.01,0.0,0.0
B6_center_anchored,4,17,0.02,0.09989562948749832,0.00038530167852129926
B6_center_anchored,4,17,0.05,0.4469582299499987,0.00876612638634433
B6_center_anchored,4,17,0.1,0.8673205633874994,0.042449923398696576
B6_center_anchored,4,17,0.2,1.1250000000000004,0.1452642488478857
B6_center_anchored,4,17,0.3333,1.1250000000000004,0.24898053028913125
B6_center_anchored,4,18,0.002,0.0,0.0
B6_center_anchored,4,18,0.005,0.0,0.0
B6_center_anchored,4,18,0.01,0.0,0.0
B6_center_anchored,4,18,0.02,0.09989562948749897,0.00038530167852124375
B6_center_anchored,4,18,0.05,0.446958229949999,0.00876612638634433
B6_center_anchored,4,18,0.1,0.8673205633874996,0.042449923398696576
B6_center_anchored,4,18,0.2,1.1249999999999998,0.14795996162007646
B6_center_anchored,4,18,0.3333,1.1249999999999998,0.24898053028913125
B6_center_anchored,4,19,0.002,0.0,0.0
B6_center_anchored,4,19,0.005,0.0,0.0
B6_center_anchored,4,19,0.01,0.0,0.0
B6_center_anchored,4,19,0.02,0.09634872554999649,0.000371506576466063
B6_center_anchored,4,19,0.05,0.43342379718749735,0.00848108452974733
B6_center_anchored,4,19,0.1,0.8497476791999985,0.04132576835836299
B6_center_anchored,4,19,0.2,1.1249999999999998,0.14602912135021884
B6_center_anchored,4,19,0.3333,1.1249999999999998,0.24894102452362293
B6_center_anchored,4,20,0.002,0.0,0.0
B6_center_anchored,4,20,0.005,0.0,0.0
B6_center_anchored,4,20,0.01,0.0,0.0
B6_center_anchored,4,20,0.02,0.0830095200000004,0.00031976002780620405
B6_center_anchored,4,20,0.05,0.3796527582000001,0.007375873937522537
B6_center_anchored,4,20,0.1,0.77010529995,0.03666838852136817
B6_center_anchored,4,20,0.2,1.1247488959499998,0.1365831887571307
B6_center_anchored,4,20,0.3333,1.125,0.24871633036316654
B6_center_anchored,4,21,0.002,0.0,0.0
B6_center_anchored,4,21,0.005,0.0,0.0
