family,arm,pid,auc
ATTACK_V,CANTOR_0.25,7c294989679cccd1,0.7494279172760571
ATTACK_V,CANTOR_0.25,18384e6122aa6537,1.0000000000000002
ATTACK_V,CANTOR_0.25,9db847da462431ac,1.0000000000000002
ATTACK_V,CANTOR_0.25,5d7d11053c6f88ab,1.0000000000000002
ATTACK_V,CANTOR_0.25,f408af8f188d17fc,0.8129290617043016
ATTACK_V,CANTOR_0.25,816e3eb943e50e6f,0.7494279172760571
ATTACK_V,CANTOR_0.25,edf3c492c51cb92c,1.0000000000000002
ATTACK_V,CANTOR_0.25,970c85447b6d59f4,0.7494279172760571
ATTACK_V,CANTOR_0.25,8f4e3c02f39d575b,0.25057208272394293
ATTACK_V,CANTOR_0.25,d303099b59b142d5,1.0000000000000002
ATTACK_V,CANTOR_0.25,a6683717e11189c1,0.0
ATTACK_V,CANTOR_0.25,7f50481d47756d5b,0.7494279172760571
ATTACK_V,CANTOR_0.25,d0ed18692b184511,0.7494279172760571
ATTACK_V,CANTOR_0.25,eb45af3ee444acf8,0.7494279172760571
ATTACK_V,CANTOR_0.25,8f4e75f13ea42a08,0.7494279172760571
ATTACK_V,CANTOR_0.25,e7baa8c5c73859ab,1.0000000000000002
ATTACK_V,CANTOR_0.25,2ba87d01e3e6c1ce,0.7494279172760571
ATTACK_V,CANTOR_0.25,1fd28b9aeba3b3bc,1.0000000000000002
ATTACK_V,CANTOR_0.25,a72d7079d490d1f8,0.7494279172760571
ATTACK_V,CANTOR_0.25,85eae05f8f359e51,0.3741418759140856
ATTACK_V,CANTOR_0.25,881c52ebb88fb701,1.0000000000000002
ATTACK_V,CANTOR_0.25,85cd3fd107949564,0.7494279172760571
ATTACK_V,CANTOR_0.25,d841b303c83cd60d,1.0000000000000002
ATTACK_V,CANTOR_0.25,0fbb00bcaf22ad4c,0.7494279172760571
ATTACK_V,CANTOR_0.25,8fbe7fcda26b5933,1.0000000000000002
ATTACK_V,CANTOR_0.25,5cd02eeb6ed94dfb,1.0000000000000002
ATTACK_V,CANTOR_0.25,f1622e0960f69fa9,1.0000000000000002
ATTACK_V,CANTOR_0.25,6b0a2edb2e328e7d,1.0000000000000002
ATTACK_V,CANTOR_0.25,13fc5e94fc71007c,1.0000000000000002
ATTACK_V,CANTOR_0.25,f2b9eeef8f4f1259,0.7494279172760571
ATTACK_V,CANTOR_0.25,eb6d7d63acade426,0.0
ATTACK_V,CANTOR_0.25,8dfe70427d27ea67,1.0000000000000002
ATTACK_V,CANTOR_0.25,3f3e81c5cdf3007e,1.0000000000000002
ATTACK_V,CANTOR_0.25,42f5c9e672f323ec,1.0000000000000002
ATTACK_V,CANTOR_0.25,77aaa0711c52df43,1.0000000000000002
ATTACK_V,CANTOR_0.25,ee0b247e4e490e24,1.0000000000000002
ATTACK_V,CANTOR_0.25,d734a048134b201e,1.0000000000000002
ATTACK_V,CANTOR_0.25,1538630ecc74ed93,0.3741418759140856
ATTACK_V,CANTOR_0.25,e0025cf6104b21fe,0.7494279172760571
ATTACK_V,CANTOR_0.25,a99ff80824549bc5,0.7494279172760571
ATTACK_V,CANTOR_0.25,87f8f2fa353898fe,1.0000000000000002
ATTACK_V,CANTOR_0.25,86ffc273bc22b335,1.0000000000000002
ATTACK_V,CANTOR_0.25,72c520162f21302b,0.0
ATTACK_V,CANTOR_0.25,c429f19c2bd1df67,1.0000000000000002
ATTACK_V,CANTOR_0.25,e8c315d5f8df1f45,0.7494279172760571
ATTACK_V,CANTOR_0.25,6e795d7d881ac5c5,1.0000000000000002
ATTACK_V,CANTOR_0.25,24939c56cb7d5a54,0.0
ATTACK_V,CANTOR_0.25,ceaf785d55297830,0.0
ATTACK_V,CANTOR_0.25,8bf17dce459e134e,0.0
ATTACK_V,CANTOR_0.25,c1c5dceb928477ae,1.0000000000000002
ATTACK_V,CANTOR_0.25,72506c06d2927fa3,1.0000000000000002
ATTACK_V,CANTOR_0.25,2aebcc9660872a3e,0.7494279172760571
ATTACK_V,CANTOR_0.25,c57ca82bf2a324e4,1.0000000000000002
ATTACK_V,CANTOR_0.25,ac32b2760d9728d9,1.0000000000000002
ATTACK_V,CANTOR_0.25,36e59d5ea7eb06f2,1.0000000000000002
ATTACK_V,CANTOR_0.25,de0502544793262a,1.0000000000000002
ATTACK_V,CANTOR_0.25,8147453a89515fab,1.0000000000000002
ATTACK_V,CANTOR_0.25,b79c652dc9257406,1.0000000000000002
ATTACK_V,CANTOR_0.25,1d9acc15419d13fa,0.0
ATTACK_V,CANTOR_0.25,deb532e6398d228a,1.0000000000000002
ATTACK_V,CANTOR_0.25,e3abd00a04d110ab,1.0000000000000002
ATTACK_V,CANTOR_0.25,c6ab66aa16685313,1.0000000000000002
ATTACK_V,CANTOR_0.25,d13ac923c0e62375,1.0000000000000002
ATTACK_V,CANTOR_0.25,5e7a88d08f458695,1.0000000000000002
ATTACK_V,CANTOR_0.25,69a580ee39ddd6e0,1.0000000000000002
ATTACK_V,CANTOR_0.25,d26cd5280be98bfe,1.0000000000000002
ATTACK_V,CANTOR_0.25,7703b5dc0c5a80ff,1.0000000000000002
ATTACK_V,CANTOR_0.25,83a26af30911c240,0.18707093829569837
ATTACK_V,CANTOR_0.25,5a04bbe53f3dc59a,1.0000000000000002
ATTACK_V,CANTOR_0.25,97310adc82878414,1.0000000000000002
ATTACK_V,CANTOR_0.25,bab0552841e58ad5,1.0000000000000002
ATTACK_V,CANTOR_0.25,5d5b37729446e212,1.0000000000000002
ATTACK_V,CANTOR_0.25,662e7a5c220a8c72,0.7494279172760571
ATTACK_V,CANTOR_0.25,e0f62e726d49f060,1.0000000000000002
ATTACK_V,CANTOR_0.25,09a36eea1177b79b,1.0000000000000002
ATTACK_V,CANTOR_0.25,e38495b7cffda5eb,0.7494279172760571
ATTACK_V,CANTOR_0.25,206489412a27204b,1.0000000000000002
ATTACK_V,CANTOR_0.25,52a13d5aacc66d38,1.0000000000000002
ATTACK_V,CANTOR_0.25,b4107b8d3e90c886,1.0000000000000002
ATTACK_V,CANTOR_0.25,416bb2a32d12c713,1.0000000000000002
ATTACK_V,CANTOR_0.25,5147dcba9e7b8866,1.0000000000000002
ATTACK_V,CANTOR_0.25,0f6d203c498b795a,1.0000000000000002
ATTACK_V,CANTOR_0.25,ce46a7f59403aa54,0.7494279172760571
ATTACK_V,CANTOR_0.25,fa9e374e8dadf5a1,0.0
ATTACK_V,CANTOR_0.25,bbe72bbb6b5e10be,1.0000000000000002
ATTACK_V,CANTOR_0.25,98110ec2cf31935e,1.0000000000000002
ATTACK_V,CANTOR_0.25,0d02c4160621814e,1.0000000000000002
ATTACK_V,CANTOR_0.25,d32fe50a2893943b,1.0000000000000002
ATTACK_V,CANTOR_0.25,c2657442fb9a8358,1.0000000000000002
ATTACK_V,CANTOR_0.25,4b35283a7762058c,0.0
ATTACK_V,CANTOR_0.25,3e491aa6e7425692,0.3741418759140856
ATTACK_V,CANTOR_0.25,d9cadaf3eecd9698,0.7494279172760571
