pid,schedule,B2_target,B2_realised,B1_realised,q_max,refusal,safe,coherence
f6f250c1bf73414f,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,1,1.0,1.0
5bea7f1a07a95de8,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,0,0.0,1.0
7361399cdb324c4b,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,0,0.0,1.0
fbc6bdbb171b9b68,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,0,0.0,1.0
4d8cb4a986edad0e,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,1,1.0,1.0
12d93786bfcc0b05,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,1,1.0,1.0
6372ea03f1694a42,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,1,1.0,1.0
2aab10bbefceb899,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,1,1.0,1.0
05e139e14f80808d,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,0,0.0,1.0
39f86de60234e23f,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,0,0.0,1.0
9e6ac075a390c890,S3_EARLY_2,0.1,0.10000000149011612,0.1414213627576828,0.0707106813788414,1,1.0,1.0
f8f143222dfbc080,S3_EARLY_2,0.1,0.10000000894069672,0.141421377658844,0.070710688829422,1,1.0,1.0
6d311db0bb71ca9f,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,1,1.0,1.0
e3d17f89d52a8b5c,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,0,0.0,1.0
5a8076924a7614c3,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
d979221ed06165e6,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
3a60424da956ef88,S4_EARLY_4,0.1,0.10000000149011612,0.20000001788139343,0.05000000447034836,1,1.0,1.0
afa869da7986df43,S4_EARLY_4,0.1,0.10000000894069672,0.20000001788139343,0.05000000447034836,1,1.0,1.0
fe14f91d10bb83d1,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
4fe9051db1916f1e,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
dcfcb68c6728e87a,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
3ff9412833213e1d,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.02631578947368418,0.9736842105263158
7e4ea251aff25ea4,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
fc7b3e0819820866,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,0,0.0076045627376425395,0.9923954372623575
edabd78b42374c59,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
ba816ce44776c2e5,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
cfc39308685bf848,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
6c6f359e34163bdc,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
56b951d94596e901,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
f804bb57c7579341,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
0aa73a125a2338f7,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
41b4ef876b293e68,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,0,0.0,1.0
37d32c8bb9a2da51,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
445693e8906ee75f,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
1412eed0e469b510,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,1,1.0,1.0
3a3e85b16958debe,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
15324d10a3de8e2c,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,0,0.0,1.0
48348a2a2184c687,S4_EARLY_4,0.1,0.10000000149011612,0.20000001788139343,0.05000000447034836,1,1.0,1.0
a385c7c4762f918c,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,0,0.0,1.0
59a7fd78ea808678,S4_EARLY_4,0.1,0.10000000149011612,0.20000001788139343,0.05000000447034836,0,0.007843137254901933,0.9921568627450981
24a0fd12e0581713,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
f22f7af8d24a2295,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,0,0.0,1.0
7bcddcd9ce700d08,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
7cde3cdc0fd6b790,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,1,1.0,1.0
09c875e43731354c,S4_EARLY_4,0.1,0.10000000894069672,0.20000001788139343,0.05000000447034836,1,1.0,1.0
1002a6f033de7859,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,1,1.0,1.0
b61a300745d50715,S4_EARLY_4,0.1,0.10000000894069672,0.20000001788139343,0.05000000447034836,0,0.008000000000000007,0.992
82e766aea5fcceea,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
33c2059767f11d72,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
4942cf68f90db14e,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
33eaf0c9914628a8,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
69ac9961c1186b45,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
8e6f228a0e9ba076,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
4d0635c70d5dd5aa,S4_EARLY_4,0.1,0.10000000894069672,0.20000001788139343,0.05000000447034836,1,1.0,1.0
378543af9ed770f3,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
fc4aa58827f1e0af,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
db68ea334e5808ee,S4_EARLY_4,0.1,0.10000000149011612,0.20000001788139343,0.05000000447034836,1,1.0,1.0
d6c9599e86086b54,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
c20555ddab8c6d5d,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,1,1.0,1.0
e37c88bf33e716a0,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.375,1.0
f6f250c1bf73414f,S4_EARLY_4,0.1,0.10000000894069672,0.20000001788139343,0.05000000447034836,1,1.0,1.0
5bea7f1a07a95de8,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,0,0.0,1.0
7361399cdb324c4b,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,0,0.0,1.0
fbc6bdbb171b9b68,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,0,0.0,1.0
4d8cb4a986edad0e,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
12d93786bfcc0b05,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
6372ea03f1694a42,S4_EARLY_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
2aab10bbefceb899,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,1,1.0,1.0
05e139e14f80808d,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
39f86de60234e23f,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
9e6ac075a390c890,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,1,1.0,1.0
f8f143222dfbc080,S4_EARLY_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
6d311db0bb71ca9f,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
e3d17f89d52a8b5c,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,0,0.0,1.0
5a8076924a7614c3,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
d979221ed06165e6,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
3a60424da956ef88,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,0,0.0,1.0
afa869da7986df43,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
fe14f91d10bb83d1,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
4fe9051db1916f1e,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
dcfcb68c6728e87a,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
3ff9412833213e1d,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,0,0.02857142857142858,0.9714285714285714
7e4ea251aff25ea4,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
fc7b3e0819820866,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,0,0.0076045627376425395,0.9923954372623575
edabd78b42374c59,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,0,0.0,1.0
ba816ce44776c2e5,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
cfc39308685bf848,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
6c6f359e34163bdc,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
56b951d94596e901,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,0,0.0,1.0
f804bb57c7579341,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,0,0.0,1.0
0aa73a125a2338f7,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
41b4ef876b293e68,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,0,0.0,1.0
37d32c8bb9a2da51,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
445693e8906ee75f,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
1412eed0e469b510,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
3a3e85b16958debe,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
15324d10a3de8e2c,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,0,0.0,1.0
48348a2a2184c687,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
a385c7c4762f918c,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,0,0.0,1.0
59a7fd78ea808678,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,0,0.007843137254901933,0.9921568627450981
24a0fd12e0581713,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,0,0.0,1.0
f22f7af8d24a2295,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,0,0.0,1.0
7bcddcd9ce700d08,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
7cde3cdc0fd6b790,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
09c875e43731354c,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
1002a6f033de7859,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
b61a300745d50715,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,0,0.008000000000000007,0.992
82e766aea5fcceea,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
33c2059767f11d72,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
4942cf68f90db14e,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
33eaf0c9914628a8,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
69ac9961c1186b45,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
8e6f228a0e9ba076,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
4d0635c70d5dd5aa,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
378543af9ed770f3,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
fc4aa58827f1e0af,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
db68ea334e5808ee,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
d6c9599e86086b54,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
c20555ddab8c6d5d,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
e37c88bf33e716a0,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,0,0.375,1.0
f6f250c1bf73414f,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
5bea7f1a07a95de8,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,0,0.00877192982456143,0.9912280701754386
7361399cdb324c4b,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,0,0.0,1.0
fbc6bdbb171b9b68,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,0,0.0,1.0
4d8cb4a986edad0e,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
12d93786bfcc0b05,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
6372ea03f1694a42,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
2aab10bbefceb899,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,1,1.0,1.0
05e139e14f80808d,S5_EARLY_8,0.1,0.10000000149011612,0.2828427255153656,0.0353553406894207,0,0.0,1.0
39f86de60234e23f,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,0,0.0,1.0
9e6ac075a390c890,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
f8f143222dfbc080,S5_EARLY_8,0.1,0.10000000894069672,0.282842755317688,0.035355344414711,1,1.0,1.0
6d311db0bb71ca9f,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
e3d17f89d52a8b5c,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
5a8076924a7614c3,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
d979221ed06165e6,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
3a60424da956ef88,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
afa869da7986df43,S6_ALL_K,0.1,0.10000001639127731,0.30000004172325134,0.03333333879709244,1,1.0,1.0
fe14f91d10bb83d1,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
4fe9051db1916f1e,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
dcfcb68c6728e87a,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
3ff9412833213e1d,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.02857142857142858,0.9714285714285714
7e4ea251aff25ea4,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
fc7b3e0819820866,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.008000000000000007,0.992
edabd78b42374c59,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333879709244,0,0.0,1.0
ba816ce44776c2e5,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
cfc39308685bf848,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
6c6f359e34163bdc,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
56b951d94596e901,S6_ALL_K,0.1,0.10000001639127731,0.30000004172325134,0.03333333879709244,0,0.0,1.0
f804bb57c7579341,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
0aa73a125a2338f7,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
41b4ef876b293e68,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
37d32c8bb9a2da51,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
445693e8906ee75f,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
1412eed0e469b510,S6_ALL_K,0.1,0.10000001639127731,0.30000004172325134,0.03333333879709244,1,1.0,1.0
3a3e85b16958debe,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
15324d10a3de8e2c,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
48348a2a2184c687,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
a385c7c4762f918c,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
59a7fd78ea808678,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.007843137254901933,0.9921568627450981
24a0fd12e0581713,S6_ALL_K,0.1,0.10000001639127731,0.30000004172325134,0.03333333879709244,0,0.0,1.0
f22f7af8d24a2295,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
7bcddcd9ce700d08,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
7cde3cdc0fd6b790,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
09c875e43731354c,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
1002a6f033de7859,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
b61a300745d50715,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.008000000000000007,0.992
82e766aea5fcceea,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
33c2059767f11d72,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
4942cf68f90db14e,S6_ALL_K,0.1,0.10000001639127731,0.30000004172325134,0.03333333879709244,1,1.0,1.0
33eaf0c9914628a8,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
69ac9961c1186b45,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
8e6f228a0e9ba076,S6_ALL_K,0.1,0.10000001639127731,0.30000004172325134,0.03333333879709244,1,1.0,1.0
4d0635c70d5dd5aa,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
378543af9ed770f3,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
fc4aa58827f1e0af,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333879709244,1,1.0,1.0
db68ea334e5808ee,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
d6c9599e86086b54,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
c20555ddab8c6d5d,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
e37c88bf33e716a0,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.375,1.0
f6f250c1bf73414f,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
5bea7f1a07a95de8,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.00877192982456143,0.9912280701754386
7361399cdb324c4b,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
fbc6bdbb171b9b68,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
4d8cb4a986edad0e,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
12d93786bfcc0b05,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
6372ea03f1694a42,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
2aab10bbefceb899,S6_ALL_K,0.1,0.10000001639127731,0.30000004172325134,0.03333333879709244,1,1.0,1.0
05e139e14f80808d,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
39f86de60234e23f,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,0,0.0,1.0
9e6ac075a390c890,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
f8f143222dfbc080,S6_ALL_K,0.1,0.10000000894069672,0.30000001192092896,0.03333333507180214,1,1.0,1.0
6d311db0bb71ca9f,S7_LATE_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
e3d17f89d52a8b5c,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,0,0.0,1.0
5a8076924a7614c3,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
d979221ed06165e6,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
3a60424da956ef88,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,1,1.0,1.0
afa869da7986df43,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,1,1.0,1.0
fe14f91d10bb83d1,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
4fe9051db1916f1e,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
dcfcb68c6728e87a,S7_LATE_4,0.1,0.10000000894069672,0.20000001788139343,0.05000000447034836,1,1.0,1.0
3ff9412833213e1d,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.02631578947368418,0.9736842105263158
7e4ea251aff25ea4,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
fc7b3e0819820866,S7_LATE_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,0,0.008000000000000007,0.992
edabd78b42374c59,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
ba816ce44776c2e5,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
cfc39308685bf848,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
6c6f359e34163bdc,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
56b951d94596e901,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
f804bb57c7579341,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
0aa73a125a2338f7,S7_LATE_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
41b4ef876b293e68,S7_LATE_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,0,0.0,1.0
37d32c8bb9a2da51,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
445693e8906ee75f,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
1412eed0e469b510,S7_LATE_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000447034836,1,1.0,1.0
3a3e85b16958debe,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
15324d10a3de8e2c,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
48348a2a2184c687,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,1,1.0,1.0
a385c7c4762f918c,S7_LATE_4,0.1,0.10000000894069672,0.20000001788139343,0.05000000447034836,0,0.0,1.0
59a7fd78ea808678,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000447034836,0,0.007843137254901933,0.9921568627450981
24a0fd12e0581713,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,0,0.0,1.0
f22f7af8d24a2295,S7_LATE_4,0.1,0.10000000894069672,0.20000000298023224,0.05000000819563866,0,0.02564102564102566,0.9743589743589743
7bcddcd9ce700d08,S7_LATE_4,0.1,0.10000000149011612,0.20000000298023224,0.05000000074505806,1,1.0,1.0
