pid,family,epsilon,h_attacked_norm,d_clean,d_attacked,x_clean,x_attacked,delta_d,delta_x,delta_r_R
e813bb8b77f1a475,ATTACK_W,0.0,18.0661031384572,1.7753214577400735,1.7753214577400735,0.0,0.0,0.0,0.0,0.0
7cd4130e47fb9eda,ATTACK_W,0.0,19.020165639420526,0.4405559279443453,0.4405559279443453,0.0,0.0,0.0,0.0,0.0
ca60ea443bdc6653,ATTACK_W,0.0,18.175405198708017,1.9896804285684544,1.9896804285684544,0.0,0.0,0.0,0.0,0.0
53688ba4c962512c,ATTACK_W,0.0,18.388352774862323,1.4985348909319949,1.4985348909319949,0.0,0.0,0.0,0.0,0.0
d267167b9ed87e36,ATTACK_W,0.0,18.95867795928285,2.6185341511128253,2.6185341511128253,0.0,0.0,0.0,0.0,0.0
e28cfd50943090e6,ATTACK_W,0.0,17.87677445527328,0.702492183415072,0.702492183415072,0.0,0.0,0.0,0.0,0.0
534b6d25eb7fea8d,ATTACK_W,0.0,18.108099813756724,1.548489606530201,1.548489606530201,0.0,0.0,0.0,0.0,0.0
c6e3508668aa1dfd,ATTACK_W,0.0,18.349155014212293,2.2369409351845517,2.2369409351845517,0.0,0.0,0.0,0.0,0.0
35c0dc0d9ef8cd67,ATTACK_W,0.0,18.539898607379147,1.4103067088521635,1.4103067088521635,0.0,0.0,0.0,0.0,0.0
93fa0cfb03a6d5c8,ATTACK_W,0.0,18.212972517007064,-1.2726155552280172,-1.2726155552280172,1.2726155552280172,1.2726155552280172,0.0,0.0,0.0
ebd18e402b329142,ATTACK_W,0.0,18.00765336554654,2.851854542573785,2.851854542573785,0.0,0.0,0.0,0.0,0.0
d260c9b483b826ad,ATTACK_W,0.0,18.35894553750496,1.287922843525603,1.287922843525603,0.0,0.0,0.0,0.0,0.0
5506503c7dc66817,ATTACK_W,0.0,18.568626348426804,0.9811175725353879,0.9811175725353879,0.0,0.0,0.0,0.0,0.0
94d6526a3ca93341,ATTACK_W,0.0,18.028081452978714,0.6761637414036513,0.6761637414036513,0.0,0.0,0.0,0.0,0.0
37bf34fb893c1199,ATTACK_W,0.0,18.498944084649057,2.9016999304769286,2.9016999304769286,0.0,0.0,0.0,0.0,0.0
792993fc5e65cdd1,ATTACK_W,0.0,18.24432319596747,2.2601009026841004,2.2601009026841004,0.0,0.0,0.0,0.0,0.0
33ac5b10c7e9a642,ATTACK_W,0.0,18.029014176534318,0.3457934646632663,0.3457934646632663,0.0,0.0,0.0,0.0,0.0
089cd8db867bff95,ATTACK_W,0.0,18.506991449782,1.7429780609743177,1.7429780609743177,0.0,0.0,0.0,0.0,0.0
47a0abc375ac18ee,ATTACK_W,0.0,18.464799483118536,0.5959692093277205,0.5959692093277205,0.0,0.0,0.0,0.0,0.0
15f51ebfdcef2603,ATTACK_W,0.0,18.295212545850013,1.3711548178418085,1.3711548178418085,0.0,0.0,0.0,0.0,0.0
53316af58e025927,ATTACK_W,0.0,18.72220240960263,3.1288236200203516,3.1288236200203516,0.0,0.0,0.0,0.0,0.0
f6eca3bc307b5c01,ATTACK_W,0.0,18.34627725689643,1.925263761665055,1.925263761665055,0.0,0.0,0.0,0.0,0.0
347ce9d41da79d76,ATTACK_W,0.0,18.087842647253293,1.4315629970629231,1.4315629970629231,0.0,0.0,0.0,0.0,0.0
8bfd965daf57dfdb,ATTACK_W,0.0,18.435343711578717,1.9210519707256102,1.9210519707256102,0.0,0.0,0.0,0.0,0.0
cbf9d5285ecfb572,ATTACK_W,0.0,18.48613013556438,2.609072826215303,2.609072826215303,0.0,0.0,0.0,0.0,0.0
c75703f79aff21fa,ATTACK_W,0.0,18.079814129503955,1.4111967516461077,1.4111967516461077,0.0,0.0,0.0,0.0,0.0
f0150ca40221e9fa,ATTACK_W,0.0,18.25792239687172,2.863494615880376,2.863494615880376,0.0,0.0,0.0,0.0,0.0
