model,family,seed,attack,delta,eps,pid,safe,eta,sup_deriv,C_mean,C_rms,C95,C_max,m_min
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,2.0,e4fcc40e432a1de9,0.0,0.21779872204393208,4428.675000000041,0.01598772699999251,0.02472172204967581,0.05000000073651838,0.050000002313913106,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,2.0,755ac23a2f840f49,0.0092592592592593,0.21779872204393208,4428.675000000041,0.01598772699999251,0.02472172204967581,0.05000000073651838,0.050000002313913106,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,2.0,f371f6d68fb6c045,0.0,0.21779872204393208,4428.675000000041,0.01598772699999251,0.02472172204967581,0.05000000073651838,0.050000002313913106,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,2.0,2e0889fa4ad6ea8c,0.008888888888888835,0.21779872204393208,4428.675000000041,0.01598772699999251,0.02472172204967581,0.05000000073651838,0.050000002313913106,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,2.0,33f82200669d90c9,0.0,0.21779872204393208,4428.675000000041,0.01598772699999251,0.02472172204967581,0.05000000073651838,0.050000002313913106,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,2.0,8da22a2bb27cf9cd,0.0,0.21779872204393208,4428.675000000041,0.01598772699999251,0.02472172204967581,0.05000000073651838,0.050000002313913106,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,2.0,e689c20cf634f61b,1.0,0.21779872204393208,4428.675000000041,0.01598772699999251,0.02472172204967581,0.05000000073651838,0.050000002313913106,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,b7b2545e76ea6296,0.007067137809187329,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,2d2c5781c810e5ad,0.0,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,587a815c09452a66,0.0,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,6402e48b142b5645,0.0,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,853a8e6b978dc0e5,0.0,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,e4fcc40e432a1de9,0.0,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,755ac23a2f840f49,0.009345794392523366,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,f371f6d68fb6c045,0.0,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,2e0889fa4ad6ea8c,0.0,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,33f82200669d90c9,0.007575757575757569,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,8da22a2bb27cf9cd,0.0,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,5.0,e689c20cf634f61b,0.006896551724137945,0.21779872204393208,4428.675000000041,0.014224141851627757,0.024680990815933907,0.05000000075260824,0.05000000233571252,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,b7b2545e76ea6296,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,2d2c5781c810e5ad,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,587a815c09452a66,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,6402e48b142b5645,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,853a8e6b978dc0e5,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,e4fcc40e432a1de9,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,755ac23a2f840f49,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,f371f6d68fb6c045,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,2e0889fa4ad6ea8c,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,33f82200669d90c9,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,8da22a2bb27cf9cd,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,authority_test,1.1867359051219477,10.0,e689c20cf634f61b,0.0,0.21779872204393208,4428.675000000041,0.0,0.0,0.0,0.0,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,b7b2545e76ea6296,0.0,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,2d2c5781c810e5ad,0.0,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,587a815c09452a66,0.008733624454148492,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,6402e48b142b5645,0.0,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,853a8e6b978dc0e5,0.0,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,e4fcc40e432a1de9,0.05405405405405406,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,755ac23a2f840f49,0.0,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,f371f6d68fb6c045,0.0,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,2e0889fa4ad6ea8c,0.0,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,33f82200669d90c9,0.0,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,8da22a2bb27cf9cd,0.009803921568627416,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,0.0,e689c20cf634f61b,0.0,0.21779872204393208,4428.675000000041,0.011369336254596995,0.014266941649957277,0.02687431285547444,0.041300842877096906,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,b7b2545e76ea6296,0.0,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,2d2c5781c810e5ad,0.0,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,587a815c09452a66,0.0,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,6402e48b142b5645,0.0,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,853a8e6b978dc0e5,0.0,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,e4fcc40e432a1de9,0.05714285714285716,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,755ac23a2f840f49,0.0,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,f371f6d68fb6c045,0.0,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,2e0889fa4ad6ea8c,0.0,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,33f82200669d90c9,0.0,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,8da22a2bb27cf9cd,0.03703703703703709,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,2.0,e689c20cf634f61b,0.0,0.21779872204393208,4428.675000000041,0.013436117745377368,0.02023172453382146,0.04218986810978574,0.050000002438047905,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,b7b2545e76ea6296,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,2d2c5781c810e5ad,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,587a815c09452a66,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,6402e48b142b5645,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,853a8e6b978dc0e5,0.02631578947368418,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,e4fcc40e432a1de9,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,755ac23a2f840f49,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,f371f6d68fb6c045,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,2e0889fa4ad6ea8c,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,33f82200669d90c9,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,8da22a2bb27cf9cd,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,5.0,e689c20cf634f61b,0.0,0.21779872204393208,4428.675000000041,0.016272138102734004,0.02629775421138297,0.050000001434265626,0.05000000242116009,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,b7b2545e76ea6296,0.0,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,2d2c5781c810e5ad,0.02564102564102566,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,587a815c09452a66,0.022727272727272707,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,6402e48b142b5645,0.016528925619834656,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,853a8e6b978dc0e5,0.0,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,e4fcc40e432a1de9,0.0,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,755ac23a2f840f49,0.0,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,f371f6d68fb6c045,0.0,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,2e0889fa4ad6ea8c,0.0,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,33f82200669d90c9,0.0,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,8da22a2bb27cf9cd,0.0,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-1.1867359051219477,10.0,e689c20cf634f61b,0.02564102564102566,0.21779872204393208,4428.675000000041,0.000434693102237661,0.004332240496415417,0.0,0.0500000020073326,-74.32958221435547
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,b7b2545e76ea6296,0.0,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,2d2c5781c810e5ad,0.0,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,587a815c09452a66,0.008733624454148492,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,6402e48b142b5645,0.0,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,853a8e6b978dc0e5,0.0,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,e4fcc40e432a1de9,0.05405405405405406,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,755ac23a2f840f49,0.0,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,f371f6d68fb6c045,0.0,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,2e0889fa4ad6ea8c,0.0,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,33f82200669d90c9,0.0,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,8da22a2bb27cf9cd,0.009803921568627416,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,0.0,e689c20cf634f61b,0.0,0.21779872204393208,4428.675000000041,0.013379456816002213,0.017975289979398613,0.03832817732450601,0.04999999937016361,-62.52738952636719
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,b7b2545e76ea6296,0.0,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,2d2c5781c810e5ad,0.0,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,587a815c09452a66,0.0,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,6402e48b142b5645,0.0,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,853a8e6b978dc0e5,0.0,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,e4fcc40e432a1de9,0.05714285714285716,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,755ac23a2f840f49,0.0,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,f371f6d68fb6c045,0.0,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,2e0889fa4ad6ea8c,0.0,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,33f82200669d90c9,0.0,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,8da22a2bb27cf9cd,0.03703703703703709,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,2.0,e689c20cf634f61b,0.0,0.21779872204393208,4428.675000000041,0.01604032588262869,0.023825595579399613,0.05000000134573331,0.050000002384988994,-64.8878173828125
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,b7b2545e76ea6296,0.0,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,2d2c5781c810e5ad,0.0,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,587a815c09452a66,0.0,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,6402e48b142b5645,0.0,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,853a8e6b978dc0e5,0.02631578947368418,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,e4fcc40e432a1de9,0.0,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,755ac23a2f840f49,0.0,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,f371f6d68fb6c045,0.0,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,2e0889fa4ad6ea8c,0.0,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,33f82200669d90c9,0.0,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
qwen2.5-0.5b-instruct,T4_periodic,0,stepwise_test,-0.6007642561376589,5.0,8da22a2bb27cf9cd,0.0,0.21779872204393208,4428.675000000041,0.0186033217780073,0.028172084406904,0.050000001457483276,0.05000000234606483,-68.42847442626953
